"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Costa Rica","CRI","Net barter terms of trade index (2015 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","86.1884061079","77.7983842702","78.4579868138","77.9398680368","86.8529914076","88.9713570517","119.15806748","98.0307505516","97.2718918163","90.4932896463","79.4387116533","84.3423358298","89.0901439074","93.0497058621","103.8208904774","113.1693864774","110.9057664077","115.7860170355","127.4897815258","104.0135420845","105.9182822044","103.9058460805","102.8294170718","101.4563448802","98.8197172894","95.4275571469","92.3095870155","89.203228038","86.4572642562","93.9809925173","93.9893760552","91.6513708469","91.7076471685","90.7195276653","92.955287615","100","103.2890534823","100.6075555072","98.7676937033","98.6334480955","102.1858328466","96.1638980473","","","",
"Costa Rica","CRI","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","11.0264227642276","11.1111111111111","12.0199692780338","12.1255349500713","12.3648330982605","22.5286380992787","21.2535154680595","20.3681942812378","20.9589538685071","20.9341397849462","28.3468692690595","35.1611351611351","28.0543933054393","23.9814814814815","25.4778287461774","21.8267581475129","17.3847883102285","16.0458791533641","17.993355956102","23.8778488389176","22.3740062500636","22.2399898814686","18.1687096205005","18.6966755513148","22.6930429143663","24.2281840867523","22.1164100847804","20.1371408025749","16.3689158986676","18.0204301123372","15.4090353331714","18.5301361106732","23.3030508192633","25.2048262122813","24.6937658657027","26.2391988711749","27.0786644484029","30.4411609551285","32.0695582534742","33.3988613016082","33.0778834183374","39.0997248520242","35.2382285924069","54.017621198949","39.4900369656223","39.7389254842556","37.7347283740343","",
"Costa Rica","CRI","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","1.71102661596958","1.39581256231306","1.98487712665406","1.87393526405451","1.74506828528074","1.25074449076831","1.34424313267095","1.74291938997821","2.99372283920811","2.7807184401321","2.49441318000163","2.77827520307184","3.47094901344509","5.19778468458053","7.79436080724936","8.78079425622616","6.30818717824913","3.75944699583682","1.04479528881236","4.19886038397317","5.97872472275663","7.85002409474138","12.3900092532586","7.73660608417171","8.84290902283435","11.6260641017928","5.18449750953285","6.56656941473404","7.35856279130629","8.52296246890353","8.08171127040904","6.75748124200354","4.10155279108709","3.61988934623154","5.52051644575199","6.66997697243308","7.15426128966506","7.01630071837167","4.1455104282464","5.84170168851033","7.78834182183338","6.82507946768068","6.03603391351219","3.42499011700606","4.02104358272754","4.90810971945722","5.10947173801794","4.88728869074434","4.37974407166155","0.959861234335851","0.355239094334465","0.300514852978277","0.23293674163984","0.258988384920173","0.253451920855113","0.4288956974552","0.127224918840355","0.169589412633212","0.111345173355177","0.123185894220691","0.0475542813504599","0.0764058172771551","0.0577261643437901","0.0315658369846289","",
"Costa Rica","CRI","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","6.08365019011407","6.1814556331007","5.6710775047259","5.87734241908007","8.80121396054628","12.7456819535438","17.2413793103448","21.7864923747277","26.9917914051183","24.6038541187784","26.0618220373542","25.5631262054409","25.5704884756417","24.4183436822024","22.2953897252608","23.1167451948246","22.8416764707883","22.8689470228018","26.2809492776718","23.6207075373479","23.8039874596142","25.3864753871151","24.9821808347802","25.2868713239771","22.1767655231686","18.2318613885212","20.3412776683958","20.2004402136496","21.5207997371026","20.108773956738","17.3383598068539","20.4364227664041","19.2331653970149","18.5410738445556","21.0405363091531","20.9993811515649","21.11347864471","22.5297315690217","21.0462716944388","22.2812132802714","23.0258106044318","22.9153988656407","22.4053506113535","16.2756658253646","18.4924399337602","17.3523307420364","16.1408742341767","17.4803869689436","17.8354110409592","19.1518116347809","19.3864830059917","18.5108769984316","17.5454151209356","17.4904205530768","17.2889533461788","18.6414996262419","18.841912709326","19.0636030280397","18.4379730571774","18.7646399937308","19.292941562558","18.2655682204688","17.9499096182558","18.4474897133844","",
"Costa Rica","CRI","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","91.7300380228137","91.8245264207378","91.9659735349717","91.8228279386712","89.1502276176024","85.5270994639666","80.8299240210403","76.1437908496732","69.6764847899565","72.3130195658317","71.1570018758666","70.9798821640251","70.8778046970491","70.2605466651251","69.5372396115383","68.0082267594047","70.6987561799969","73.1751317318602","72.5667505458489","71.8365837804628","70.0179993408692","66.6848621055819","62.5206061173165","66.8808097985972","68.8116513703351","70.0201540127542","74.2149420908531","72.9947501647484","70.7048169075487","71.1463551324376","74.3820758440312","72.5680158914627","76.4098758891947","77.1500326666846","72.2212971176386","70.0065697819543","70.3544116301251","67.1430498298983","70.5638434162264","66.9996440614144","63.5695848904063","63.7024511133939","67.9471746280154","77.2408311353163","72.6635951699561","71.4172568355813","71.8521893037057","68.8498374658339","68.9732382707545","69.9885817335249","70.0949255075193","70.0154382741212","71.6103912255401","69.9693719888382","69.0894168754343","64.3093670341991","62.4046188892414","62.8310057162704","63.3794406883135","63.0448519789328","60.5341793082161","59.9157264248941","61.7028859468525","61.4403219315544","",
"Costa Rica","CRI","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","83.5989311232773","79.7173974059135","81.1162650114148","79.9514719708278","82.7712054499497","82.0347405694123","80.4629212767104","81.5059610419711","79.198751297986","75.5998474408644","75.9599033862147","74.5635359030413","74.7491768117505","75.4708183722373","72.8276773155766","68.1193084595225","65.6288724386606","58.8290279579977","66.1849261416617","70.3824905904189","70.7084530464475","75.9985348629034","76.4106341349736","","","","","","","76.8862758993209","77.4049233431116","71.4594603873812","79.4970656687416","85.1106197233426","68.6528290808624","81.5577369200143","82.5503285291449","82.9663040053576","82.1038667735831","79.2004871183613","80.1866397821942","78.2786258769656","74.3542010902971","73.7425429914161","59.8954562467412","72.953880288036","75.766689794226","73.6886638641328","73.8984157122284","72.6158142266811","76.2430885111502","76.3543020495982","74.5486100874985","74.0154494752463","73.7583539199885","76.258304977164","74.3578159781598","71.6918010893902","72.6387888394246","",
"Costa Rica","CRI","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","","","","9.46264178873874","10.5249125896565","11.942104890888","12.8169319741918","10.3429278702251","10.8785544063503","12.2205749756137","10.140923206349","10.393900739874","11.4816515396291","9.92147387731241","8.3253336113136","7.58312588891265","7.38707471303588","7.480523294178","8.80715373461049","8.47569402865799","8.70767331884623","10.2971570155099","9.51718105081639","8.22385348737891","7.66076872709725","7.80347015777327","","","","","","","10.4267113496744","10.1824793003999","12.887826596399","9.73781104294057","7.87009348064918","7.29953652107923","7.44873459372655","7.50612972800854","8.01269363371063","7.74872279076332","8.58587634261244","6.28246982080874","6.32469247400558","7.99820234523875","8.50827089693552","7.16346240461911","8.96749176282676","8.7556891159271","10.7356362141469","10.4516578437187","11.4415556932258","11.9558810616322","13.2576973361867","13.4055451491915","12.9166824534422","13.1806920685055","14.7500769227882","13.3237047832935","12.4940561664025","13.3217397162158","",
"Costa Rica","CRI","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5","8.65","6.75","6.49","6.46","6.05","7.92","7.18","5.26","5.84","6.12","4.48","5.12","4.43","3.64","3","2.77","2.47","2.67","2.42","","2.59","","4.15","3.81","3.71","3.71","3.34","","",
"Costa Rica","CRI","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1433944522802","41.6109682947729","33.8298165770239","34.2709008425146","34.9349987254652","3.42366319864505","3.77512856474988","4.86010771049521","5.02626262626263","3.91486126947929","4.80744707982657","4.06417868249929","3.36784481732715","3.50025549310169","5.4218072690897","4.47517284726587","4.3670178329704","4.61936645473471","4.37651570695392","2.77645659928656","","2.60138956212635","","4.99452354874042","5.60560560560561","5.04733628368159","5.15103512317693","4.76272947696571","","",
"Costa Rica","CRI","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56","9.04","7.53","6.32","4.07","3.7","4.44","4.23","3.44","4.04","4.14","3.32","3.76","3.31","2.18","2.07","2.13","1.76","1.8","1.73","","1.78","","1.8","1.62","1.51","1.43","1.3","","",
"Costa Rica","CRI","Share of tariff lines with international peaks, all products (%)","TM.TAX.MRCH.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0272584558299","29.2243899642673","24.7109875580568","21.8321572173688","20.5934117280586","0.427709688361872","0.459550977435051","0.55384246923929","0.590721306804692","0.819966397173916","0.548004942219638","0.469636950218483","0.33630421865716","0.398177683158101","0.64224604422255","0.507994491969834","0.511943037712677","0.558260349235707","0.531121240743022","0.310867032784157","","0.302094018163168","","0.577288264337258","0.638843996577621","0.563160197512345","0.609145581272165","0.506510968264785","","",
"Costa Rica","CRI","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.04","9.19","7.74","6.29","3.54","3.17","3.71","3.59","3.04","3.57","3.65","2.99","3.33","2.91","1.75","1.77","1.92","1.51","1.48","1.47","","1.53","","1.26","1.13","1.02","0.89","0.83","","",
"Costa Rica","CRI","Share of tariff lines with international peaks, manufactured products (%)","TM.TAX.MANF.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9099040494389","27.6758804787738","23.4387091781458","20.0572378138848","18.5938304711503","0.0117690574666263","0","0","0","0.424862568310442","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","","",
"Costa Rica","CRI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","38.2255592920427","38.953740734094","42.9900341442247","42.7816147368997","46.6292088432782","48.9054321544899","48.6632566301304","47.8943212435676","49.7517906207071","50.9588341739813","55.644112365518","53.38173091138","52.8164025414445","52.3243165755696","69.6050914412789","60.5345563746507","56.4961113583161","60.1804369078763","57.6463136204053","57.7620824806199","52.6136372682153","84.4956697993644","67.4819345094498","59.1399576124782","57.369558906797","52.9189095785263","51.3466458863335","56.0561853195442","57.556078352435","59.6454890661352","60.192365695645","48.1587056785006","49.9081864320317","64.2040580389247","63.5563507042385","65.3447200082351","69.2302287434731","73.7637201560079","85.9747146350575","91.316184522988","81.5192613353277","72.5455278312683","75.1078754929031","79.6965659317848","78.2833655796245","84.0791407728251","86.936078640717","82.9058885237196","80.7616563097444","65.6319114749044","61.1227970200257","62.2693462739519","61.4503127927599","58.1102893759845","55.2883227301869","45.5246731976184","43.8713806939583","45.5499035940874","47.715349685535","45.6970886431567","43.6905732116893","55.7598450303828","56.7301313535759","49.7861559287638","",
"Costa Rica","CRI","International tourism, receipts for travel items (current US$)","ST.INT.TVLR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","681000000","710000000","742000000","914000000","1098000000","1454000000","1314000000","1298000000","1442000000","1628000000","1869000000","1908000000","2259000000","2561000000","2030000000","2246000000","2423000000","2529000000","2928000000","2996000000","3266000000","3648000000","3656000000","3769000000","4008000000","1356000000","","","","",
"Costa Rica","CRI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763000000","797000000","860000000","1038000000","1256000000","1629000000","1480000000","1429000000","1573000000","1755000000","2008000000","2066000000","2454000000","2811000000","2216000000","2426000000","2646000000","2773000000","3171000000","3137000000","3408000000","3776000000","3758000000","4073000000","4282000000","1479000000","","","","",
"Costa Rica","CRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.254","34.329","34.404","34.606","35.197","35.791","36.39","36.993","37.601","38.212","38.827","39.445","40.068","40.655","41.002","41.349","41.698","42.046","42.396","42.747","43.099","43.45","43.803","44.156","44.542","45.445","46.353","47.264","48.177","49.089","50.003","50.917","51.832","52.743","53.653","54.561","55.467","56.367","57.264","58.157","59.052","60.41","61.753","63.08","64.388","65.672","66.935","68.174","69.39","70.575","71.736","72.868","73.946","74.97","75.941","76.862","77.735","78.56","79.34","80.076","80.771","81.425","82.042","82.622","",
"Costa Rica","CRI","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","3.61388733359239","3.55685336959201","3.27544217486832","2.56487539587553","2.42849343935008","2.28285268890725","2.13744130835605","1.95876859779424","1.82403843536245","1.73795160136633","1.64558527137817","1.56394984455587","1.56741320638204","1.96093188585719","1.9790422720342","1.99990856458804","2.03200942837881","2.05618571515162","2.08903480094911","2.10305420622549","2.10473443140516","2.11090590615012","2.11799548091599","2.05960093768768","1.10547015434963","1.03166925049191","0.931367756438829","0.826860485176796","0.743768494024695","0.71476595793329","0.700086467174795","0.649211062950477","0.591623909314125","0.510462303602136","0.427782317138689","0.329769932447717","0.217737470441738","0.0907233859346632","-0.0380492436039223","-0.222646047734403","-1.58043424361102","-1.79961671426211","-1.99535334206353","-2.13694948598309","-2.22646790677402","-2.34804152592612","-2.46517064325386","-2.53954665995213","-2.61176570447902","-2.78504431554347","-2.91199754083632","-2.88752567093181","-2.89627034622346","-2.8816455531505","-2.84077378680074","-2.83502464932892","-2.83141877263034","-2.80139801547767","-2.7891390029929","-2.85759913279636","-2.95166668324336","-2.94869987734677","-2.81657737257047","",
"Costa Rica","CRI","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","",
"Costa Rica","CRI","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","50.2532587668814","50.2618439386902","50.269929937843","50.2757821928127","50.2805157891992","50.2854920127171","50.2899672550662","50.2929525078972","50.2961089961609","50.2986682881791","50.2988391738977","50.2970815005674","50.2946991303486","50.2915994415453","50.2856380819398","50.2765540906352","50.2649254530505","50.2520379587533","50.2381750408808","50.22458725376","50.2133535343986","50.2045073018551","50.1983122663682","50.1953064038999","50.1940700121533","50.1937530020318","50.194145498909","50.1939711646359","50.19300206226","50.1883648446512","50.1702915008652","50.1358451253148","50.0905531782217","50.0386941510955","49.9828606415133","49.9235398746767","49.8620480224857","49.8011054887861","49.7450855680312","49.6981306288986","49.665302855268","49.6441833728408","49.6285673276157","49.6158533520957","49.6030429918309","49.5907410966623","49.5784292785176","49.5653214155911","49.5530236555575","49.5420565088467","49.5326563303206","49.526078379395","49.5239641041233","49.523339608231","49.5216293111206","49.5173243720111","49.5114338471957","49.5064802265418","49.4990739877906","49.490384440369","49.4766323952391","49.4536646042767","49.4324214977319","49.4196581154729","",
"Costa Rica","CRI","Population, total","SP.POP.TOTL","1327496","1377920","1429445","1481604","1533960","1586208","1638116","1689523","1739731","1789276","1838949","1888539","1938248","1988343","2039643","2092719","2147774","2205025","2264510","2326490","2390633","2456637","2524806","2595153","2667595","2741894","2817216","2892699","2968103","3043827","3121706","3202176","3284258","3367434","3451122","3535176","3619013","3701711","3782838","3862101","3937739","4008947","4075705","4138784","4200078","4261240","4321340","4380248","4440056","4499791","4555962","4609833","4663934","4716147","4767119","4818038","4866998","4913177","4957818","4999553","5034320","5059988","5081765","5105525","",
"Costa Rica","CRI","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","91.9077600640497","92.497586698748","92.854011947551","92.9168166506385","92.6679236236645","92.1640079156234","91.3551787787561","90.204783710281","88.6821656807119","86.8869598994384","84.9258535236854","82.7875054042369","80.4866981253866","78.0548586813223","75.5835804588731","73.1634979096585","70.867862912446","68.7609027886502","66.8845087334656","65.2794829178209","63.9293329880455","62.8179673271152","61.9660480692854","61.4192884440035","61.1085683274646","60.9460159404017","60.8976735591624","60.8851173675922","60.8580879024889","60.7337424167004","60.4264974339545","59.8995352615946","59.1688905639112","58.2751376992157","57.226882944631","56.0637893384475","54.8052537109936","53.4430754022928","52.0219174965114","50.5877680895496","49.1570649461924","47.7222398284377","46.2554009922275","44.778625948516","43.350956619938","42.024105974597","40.7738581813099","39.6016351794603","38.5629002758546","37.6152771922428","36.6643350528985","35.7721016500245","34.9956942093792","34.2328871975878","33.4831624256041","32.7890606168068","32.1499536837126","31.6071079590089","31.1677218649852","30.7267435011473","30.1493183031166","29.4856663490438","28.7955444484113","28.0361608832055","",
"Costa Rica","CRI","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.322585722433873","0.320401751163785","0.318544464715877","0.315685254484738","0.312077408681379","0.307973910290767","0.304622135632414","0.303338429183569","0.303765526841193","0.30589483684405","0.310658724066726","0.318145449951573","0.328003889885068","0.340010370316295","0.352265276325443","0.363685095183988","0.374220643826239","0.38354977573619","0.392036731907966","0.400780336345676","0.41052400957334","0.420929303903822","0.43174663289701","0.4439046877333","0.457551826995894","0.472512632973651","0.488905311059684","0.506728661006962","0.52635288431849","0.548130556339259","0.570979249365809","0.593981206374833","0.617195209906246","0.639725344506297","0.660040847110876","0.677806202670429","0.69326145433064","0.706864823154963","0.72040967670709","0.735675672296227","0.754081486820128","0.777079191180424","0.805674949597422","0.840567754552852","0.88097818626204","0.925287735714011","0.97355740058587","1.02481064758434","1.0777744750207","1.13181826133803","1.18589694590104","1.24107040981451","1.29814100095486","1.35751362555171","1.41960940461844","1.48344544629005","1.54775211481996","1.61445257584102","1.68513663402163","1.75851862659255","1.82320062694415","1.87122142610375","1.91933685756136","1.99779361654863","",
"Costa Rica","CRI","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","0.802342044297076","0.804108766215014","0.808329193229434","0.813210048497256","0.818506307023492","0.825003996201258","0.83320435902805","0.844051683454728","0.858097614103497","0.874294777954016","0.890785647102068","0.906219733018908","0.920000902715944","0.933278464993182","0.947206520758837","0.962888723195867","0.981727102374356","1.0034113368289","1.02536064522566","1.04585438827938","1.06454673667567","1.08035683518568","1.09309536771842","1.10398500895678","1.11260562191648","1.11734015278369","1.11797267122912","1.11618050215553","1.11539958920109","1.11920489484809","1.12989083553563","1.14887650597532","1.17527559816145","1.20743373965888","1.24225420862636","1.27611714077688","1.30924448355624","1.34294009875278","1.37646527098197","1.40763325052933","1.43708833273977","1.4660771808388","1.49492216892749","1.52423212545648","1.55762357646232","1.59657445258462","1.64094691503007","1.6921731264198","1.74594647170098","1.79602106321791","1.84334257918184","1.89008700786376","1.93593329536409","1.98579076367527","2.04523552846441","2.11552821560058","2.19770301161483","2.28687049084185","2.38297622647076","2.48310783844391","2.57703110471605","2.6667338035714","2.75970978959527","2.85914320427357","",
"Costa Rica","CRI","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.82262507129639","2.82080604359428","2.82577746976333","2.83438774311557","2.84662050116494","2.8622830689572","2.88089147039812","2.90422272984579","2.93371443069106","2.96955774140053","3.01274635934138","3.06459763338527","3.12437168918669","3.19069731626815","3.25969692316317","3.32824373792053","3.39378293535338","3.45397853926196","3.50688283771305","3.55233615226058","3.59229334472937","3.62668926109333","3.65666990161037","3.68807452839205","3.72415745189974","3.76516928675152","3.81237944879259","3.86673742157586","3.93098309817557","4.00583380846491","4.08624484330874","4.1716030142553","4.26380467855062","4.3603636752086","4.45567427588554","4.54771840658173","4.63939321058191","4.73183373406727","4.8262904760475","4.92609117887331","5.03469235034889","5.15604140067701","5.29600329062833","5.45100470271873","5.61228799932417","5.77806770410762","5.95156857656554","6.13186776743783","6.31654563122505","6.51061840793186","6.72042242427344","6.94838680995038","7.19218344554174","7.45647733648856","7.735533759327","8.01841842244631","8.30920017487505","8.61005742820241","8.92367141333147","9.25595678936878","9.59404001586631","9.92347391921073","10.2745398708898","10.6924980386492","",
